Contract title,Suppliers name,Buyer name,Buyer parent, Total amount ,Procurement method,Start date,End date, Contract amount ,Contract currency,Source,QQW Link
Servicio de Inserción de banner para la difusión del informe de Gobierno a través de medios de comunicación digitales.,Mundi Comunicaciones S.A. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $25,000.00 ",direct,2013-08-27T00:00:00.000Z,2013-09-13T00:00:00.000Z," $25,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/089/13,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F089%2F13
MANTENIMIENTO AL SISTEMA DE ADMINISTRACIÓN Y FINANZAS,MW SOFTWARE S.A. DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $24,985.43 ",direct,2008-01-03T00:00:00.000Z,2008-01-31T00:00:00.000Z," $24,985.43 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/001/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F001%2F08
MANTENIMIENTO AL SISTEMA DE ADMINISTRACIÓN Y FINANZAS,MW SOFTWARE S.A. DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $24,985.43 ",direct,2008-01-03T00:00:00.000Z,2008-01-31T00:00:00.000Z," $24,985.43 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMPLIFICADO/001/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMPLIFICADO%2F001%2F08
TRES MESES DE SERVICIO DE MANTENIMIENTO AL SISTEMA INTEGRAL DE ADMINISTRACION FINANCIERA WINSIAF,MW SOFTWARE SA DE CV,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $76,521.74 ",direct,2009-04-16T00:00:00.000Z,2009-06-30T00:00:00.000Z," $76,521.74 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/115/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F115%2F09
SERVICIO MANTENIMIENTO DEL SISTEMA WINSIAF,MW SOFTWARE SA DE CV,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $26,086.96 ",direct,2009-08-07T00:00:00.000Z,2009-08-28T00:00:00.000Z," $26,086.96 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/018/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F018%2F09
Servs. de mant. preven. correc. y de conserv. de equipo informático,MW SOFTWARE SA DE CV,Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $26,086.96 ",direct,2009-10-14T00:00:00.000Z,," $26,086.96 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0140&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=SIMP/018/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-140-09
Servicio de acompañamiento en la elaboración integración y validación de informes de rendición de cuentas partida 3,NANCY ALMARAZ NAVARRETE,DIRECCION GRAL DE EVALUACION Y DESARROLLO ESTADISTICO,INSTITUTO NACIONAL DE LAS MUJERES," $97,262.00 ",limited,2014-09-22T00:00:00.000Z,2012-03-31T00:00:00.000Z," $97,262.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/068/14,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F068%2F14
Servicios profesionales para la revisión evaluación dictaminación de las tésis inscritas en el Concurso de Tésis en Género Sor Juana Inés de la Cruz 2012 Sexta Emisión,Natalia Flores Garrido,PRESIDENCIA,INSTITUTO NACIONAL DE LAS MUJERES," $25,862.07 ",direct,2012-05-29T00:00:00.000Z,2012-11-30T00:00:00.000Z," $25,862.07 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/008/12,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F008%2F12
SERVICIOS PROFESIONALES,NAYELI SANCHEZ MACIAS,Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $58,736.85 ",direct,2009-02-24T00:00:00.000Z,," $58,736.85 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0055&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=INMUJERES/067/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-055-09
servicios profesionales para fortalecer los mecanismos para el adelanto de las Mujeres en los Municipios para armonizar la política municipal a la política nacional de igualdad mediante la generación de proyectos con Perspectiva de Género.,NAYELI SÁNCHEZ MACIAS,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $58,736.85 ",direct,2009-02-24T00:00:00.000Z,2009-04-30T00:00:00.000Z," $58,736.85 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/067/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F067%2F09
Servicios profesionales para la revisión evaluación dictaminación de las tésis inscritas en el Concurso de Tésis en Género Sor Juana Inés de la Cruz 2012 Sexta Emisión,Nelly Rosa Caro Luján,PRESIDENCIA,INSTITUTO NACIONAL DE LAS MUJERES," $25,862.07 ",direct,2012-05-29T00:00:00.000Z,2012-11-30T00:00:00.000Z," $25,862.07 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/006/12,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F006%2F12
Exp. 111 Ceremonia de Premiación de ganadoras/es Incluyete en la Prevención Alternativas Lúdicas de Salud Sexual y Reproductivas sobre Métodos Anticonceptivos y Prevención de Infecciones de Transmisión Sexual en Adolescentes . Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas.,New Image Comercial S.A. de C.V.,DIRECCIÓN GENERAL DE TRANSVERSALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $63,850.02 ",direct,2013-11-27T00:00:00.000Z,2013-11-28T00:00:00.000Z," $63,850.02 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/089/2013,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F089%2F2013
INMUJERES/SIMPLIFICADO/089/2013,NEW IMAGE COMERCIAL SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $63,850.02 ",direct,2013-11-27T00:00:00.000Z,2013-12-13T00:00:00.000Z," $63,850.02 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=335858,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N198-2013
Servicio de Inserción de banner para la difusión del informe de Gobierno a través de medios de comunicación digitales.,Nexos Sociedad Ciencia y Literatura S.A. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $50,000.00 ",direct,2013-08-27T00:00:00.000Z,2013-09-13T00:00:00.000Z," $50,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/037/13,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F037%2F13
Adquisición de diversos productos alimenticios para el Instituto .,NIZZ COMERCIALIZADORA S.A. DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $82,608.70 ",direct,2008-01-22T00:00:00.000Z,2008-12-31T00:00:00.000Z," $82,608.70 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/003/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F003%2F08
Servicio de inserciones del material informativo sobre el INSTITUTO a través de los medios de comunicación impresos y/o electrónicos.,Nohemi Adriana Pineda Lira,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $86,206.90 ",direct,2016-03-23T00:00:00.000Z,2016-12-31T00:00:00.000Z," $86,206.90 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/019/16,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F019%2F16
Servicio de Inserción de banner para la difusión del informe de Gobierno a través de medios de comunicación digitales.,Notmusa S.A. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $50,000.00 ",direct,2013-08-27T00:00:00.000Z,2013-09-13T00:00:00.000Z," $50,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/028/13,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F028%2F13
Servicio de Inserción de banner para la difusión del informe de Gobierno a través de medios de comunicación digitales.,Novedades del Golfo S.A. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $50,000.00 ",direct,2013-08-27T00:00:00.000Z,2011-09-13T00:00:00.000Z," $50,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/025/13,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F025%2F13
Suministro de medicamentos y productos farmaceuticos,Nuevo Angúlo en Distribución Médica S.A. de C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $36,278.42 ",direct,2015-06-01T00:00:00.000Z,2015-06-30T00:00:00.000Z," $36,278.42 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/007/15,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F007%2F15
Servicio de inserciones del material informativo sobre el INSTITUTO a través de los medios de comunicación impresos,NUEVO HORIZONTE EDITORES S.A. DE C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $86,206.90 ",direct,2016-03-23T00:00:00.000Z,2016-12-31T00:00:00.000Z," $86,206.90 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/018/16,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F018%2F16
Servicio de inserciones del material informativo sobre el INSTITUTO a través de los medios de comunicación impresos,NUEVO HORIZONTE EDITORES S.A. DE C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $86,206.90 ",direct,2016-03-23T00:00:00.000Z,2016-12-31T00:00:00.000Z," $86,206.90 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/08/16,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F08%2F16
Servicio de Inserción de banner para la difusión del informe de Gobierno a través de medios de comunicación digitales.,Nuevo Horizonte Editores S.A. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $25,000.00 ",direct,2013-08-27T00:00:00.000Z,2013-09-13T00:00:00.000Z," $25,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/084/13,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F084%2F13
Adquisición de bienes consistentes en Licencias de Software,Ofiproductos de Computación S.A. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $76,361.00 ",open,2010-07-28T00:00:00.000Z,2010-08-31T00:00:00.000Z," $76,361.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/066/10,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F066%2F10
SERVICIOS PROFESIONALES PARA LA ELABORACIÓN DE UNA GUÍA DE REFERENCIA DE INSUMOS Y ELEMENTOS PARA LA INCORPORACIÓN DE PEG EN LAS REGLAS DE OPERACIÓN DE LOS PROGRAMAS DE LA APF,OLGA TERESA SALAZAR CAMACHO,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $86,956.52 ",direct,2009-04-01T00:00:00.000Z,2009-04-30T00:00:00.000Z," $86,956.52 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/098/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F098%2F09
SERVICIOS PROFESIONALES,OLGA TERESA SALAZAR CAMACHO,Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $86,956.52 ",direct,2009-04-01T00:00:00.000Z,," $86,956.52 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0082&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=INMUJERES/098/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-082-09
Arrendamiento de 7 equipos de computo,OPENTEC S.A. DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $55,030.50 ",direct,2008-08-01T00:00:00.000Z,2008-12-31T00:00:00.000Z," $55,030.50 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/128/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F128%2F08
Arrendamiento de 7 equipos de computo,OPENTEC S.A. DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $33,018.30 ",direct,2009-03-03T00:00:00.000Z,2009-03-31T00:00:00.000Z," $33,018.30 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/090/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F090%2F09
Arrendamiento de equipos y bienes informáticos,"OPENTEC, S.A. DE C.V.",Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $33,018.30 ",direct,2009-03-03T00:00:00.000Z,," $33,018.30 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0076&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=INMUJERES/090/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-076-09
Servicio de Inserción de banner para la difusión del informe de Gobierno a través de medios de comunicación digitales.,OPERADORA MEXICANA DE TELEVISIÓN S.A. DE C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $75,000.00 ",direct,2013-08-27T00:00:00.000Z,2013-09-13T00:00:00.000Z," $75,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/048/13,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F048%2F13
Adquisición de Uniformes Gabardinas para el personal del Instituto Nacional de las Mujeres.,ORIGINALES SHYLA S.A DE C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $96,951.36 ",direct,2015-06-18T00:00:00.000Z,2015-12-31T00:00:00.000Z," $96,951.36 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/053/15,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F053%2F15
SuminiStrar al Instituto de abrigos.,Originales Shyla S.A. de C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $64,848.55 ",direct,2012-07-31T00:00:00.000Z,2012-11-15T00:00:00.000Z," $64,848.55 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/088/12,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F088%2F12
Adquisición de uniformes “Gabardinas” para el personal del Instituto Nacional de las Mujeres,ORIGINALES SHYLA SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $96,951.36 ",direct,2015-06-18T00:00:00.000Z,2015-12-31T00:00:00.000Z," $96,951.36 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=578470,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-N83-2015
Adquisición de abrigos,ORIGINALES SHYLA SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $64,848.55 ",direct,2012-07-31T00:00:00.000Z,2012-11-15T00:00:00.000Z," $64,848.55 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=185947,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N110-2012
SERVICIOS DE ASESORIA,ORLADO DRUAN PEýA,Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $24,347.83 ",direct,2009-10-22T00:00:00.000Z,," $24,347.83 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0149&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=SIMP/020/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-149-09
MATERIALES Y UTILES DE IMPRESION Y REPRODUCCION,OSCAR ENRIQUE DE JESUS ROBLES GIL Y TORRES RICO,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $83,360.00 ",direct,2009-08-07T00:00:00.000Z,2009-08-28T00:00:00.000Z," $83,360.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/013/09,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F013%2F09
CARTUCHOS DE TONER PARA IMPRESORA,OSCAR ENRIQUE DE JESUS ROBLES GIL Y TORRES RICO,Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $83,360.00 ",direct,2009-08-07T00:00:00.000Z,," $83,360.00 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0134&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=SIMP/013/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-134-09
Servicios para desempeñarse como tutora en línea del Curso Básico en Género que ofrecerá la Dirección de Capacitación y Profesionalización durante el ejercicio fiscal 2011,Pascal Dominique Amezcua Juárez,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $72,413.76 ",direct,2011-04-05T00:00:00.000Z,2011-11-30T00:00:00.000Z," $72,413.76 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/021/11,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F021%2F11
Servicios para desempeñarse como tutora en línea del Curso Básico en Género que ofrecerá la Dirección de Capacitación y Profesionalización durante el ejercicio fiscal 2012.,Pascal Dominique Amezcua Juárez,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $51,724.12 ",direct,2012-03-08T00:00:00.000Z,2012-09-30T00:00:00.000Z," $51,724.12 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/050/12,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F050%2F12
Servicios profesionales para realizar la carga de recomendaciones e informes clavificados (asignar para cada párrafo del informe una o varias claves que lo relacionan con ciertos derechos artículos o plataformas)al sistema interactivo de seguimiento de la convención sobre el eliminación de todas las formas de discriminación contra la mujer(SICEDAW).,Patricia Bautista Bautista,DIRECCION GRAL DE EVALUACION Y DESARROLLO ESTADISTICO,INSTITUTO NACIONAL DE LAS MUJERES," $87,000.00 ",direct,2011-09-12T00:00:00.000Z,2011-10-19T00:00:00.000Z," $87,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/070/11,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F070%2F11
Contrato para la Prestación de los Servicios Profesionales para realizar la carga de recomendaciones e informes clavificados al Sistema Interactivo de Seguimiento de la Convención sobre la eliminación de todas las Formas de Discriminación contra la Mujer,PATRICIA BAUTISTA BAUTISTA,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $87,000.00 ",direct,2011-09-12T00:00:00.000Z,2011-10-19T00:00:00.000Z," $87,000.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=155050,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N58-2011
Servicio de Inserción de banner para la difusión del informe de Gobierno a través de medios de comunicación digitales.,Patricia Pérez García,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $25,000.00 ",direct,2013-08-27T00:00:00.000Z,2013-09-13T00:00:00.000Z," $25,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/093/13,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F093%2F13
Servicios Profesionales de Asesoría Especializada para el 'Fortalecimiento de los Instrumentos,Pavel Zarate González,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $100,000.00 ",direct,2012-02-27T00:00:00.000Z,2012-07-31T00:00:00.000Z," $100,000.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=183902,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N32-2012
Servicios profesionales de asesoría especializada para el Fortalecimiento de los Instrumentos Metodológicos de la Red Nacional de Atención Telefónica a Mujeres en Situación de Violencia (RENAVTEL): Programa para la creación y el fortalecimiento de la atención telefónica a mujeres en situación de violencia y manual de atención telefónica vida sin violencia.,Pavel Zárate González,DIRECCION GRAL DE EVALUACION Y DESARROLLO ESTADISTICO,INSTITUTO NACIONAL DE LAS MUJERES," $100,000.00 ",direct,2012-02-27T00:00:00.000Z,2012-07-31T00:00:00.000Z," $100,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/024/12,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F024%2F12
Sistemas de aplicación administrativa,"PDF SOLUTIONS, S.A. DE C.V.",Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $17,762.04 ",direct,2009-08-07T00:00:00.000Z,," $17,762.04 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0142&vv_AnoInv=2009&vv_TipInv=D&vv_NumCon=SIMP/017/09&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-142-09
Servicios de internet de banda ancha con tarjeta USB,PEGASO PCS,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $69,393.60 ",direct,2012-01-18T00:00:00.000Z,2012-12-31T00:00:00.000Z," $69,393.60 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=183356,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N4-2012
Servicios de internet de banda ancha con tarjeta USB,Pegaso PCS S.A. de C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $69,393.60 ",direct,2012-01-18T00:00:00.000Z,2011-10-31T00:00:00.000Z," $69,393.60 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/006/12,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F006%2F12
Servicios Profesionales para la búsqueda integración sistematización y publicación de la información para el portal Desarrollo Local de las Mujeres .,Penelope Cruz Cebreros,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $90,517.24 ",direct,2010-07-15T00:00:00.000Z,2010-11-30T00:00:00.000Z," $90,517.24 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/054/10,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F054%2F10
TUTORIA,PENELOPE CRUZ CEBREROS,Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $90,517.24 ",direct,2010-07-15T00:00:00.000Z,," $90,517.24 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0046&vv_AnoInv=2010&vv_TipInv=D&vv_NumCon=INMUJERES/054/10&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-046-10
